num,dep,arr
C6507,QDK,RCK
C6508,RCK,QDK
C6510,QDK,RCK
C6511,QDK,RCK
C6512,RCK,QDK
C6516,RCK,QDK
C6522,QDK,YAK
C6523,QDK,YAK
C6524,YAK,QDK
C6526,QDK,WKK
C6527,QDK,WKK
C6528,WKK,QDK
C6532,QDK,YAK
C6533,QDK,YAK
C6534,YAK,QDK
C6552,RCK,QHK
C6553,QHK,WKK
C6554,YAK,QHK
C6555,QHK,RCK
C6556,WKK,QHK
C6557,QHK,RCK
C6559,QHK,YAK
C6560,RCK,QHK
C6561,QHK,WKK
C6562,YAK,QHK
C6563,QHK,RCK
C6564,YLK,QHK
C6565,QHK,YAK
C6567,QHK,YLK
C6568,WKK,QHK
C6571,QHK,YAK
C6572,WKK,QHK
C6573,QHK,RCK
C6575,QHK,WKK
C6576,RCK,QHK
C6578,YAK,QHK
C6579,QHK,YAK
C6580,YAK,QHK
C6581,QHK,WKK
C6582,WKK,QHK
C6583,QHK,RCK
C6584,RCK,QHK
C6595,QHK,RCK
C6596,RCK,QHK
C6601,CMW,QLE
C6602,YAE,CMW
C6603,CMW,YAE
C6604,QLE,CMW
C6605,CMW,YAE
C6606,QLE,CMW
C6607,CMW,QLE
C6608,YAE,CMW
C6609,CMW,YAE
C6610,YAE,CMW
C6611,CMW,QLE
C6612,QLE,CMW
C6613,CMW,YAE
C6614,YAE,CMW
C6615,CMW,YAE
C6616,YAE,CMW
C6617,CMW,YAE
C6618,YAE,CMW
C6619,CMW,QLE
C6620,QLE,CMW
C6621,CMW,YAE
C6622,YAE,CMW
C6623,CMW,YAE
C6624,YAE,CMW
C6625,CMW,QLE
C6626,YAE,CMW
C6627,CMW,YAE
C6628,QLE,CMW
C6629,CMW,YAE
C6630,YAE,CMW
C6631,CMW,YAE
C6632,YAE,CMW
C6633,CMW,QLE
C6634,QLE,CMW
C6635,CMW,YAE
C6636,YAE,CMW
C6637,CMW,YAE
C6638,YAE,CMW
C6639,CMW,QLE
C6640,QLE,CMW
C6641,CMW,QLE
C6642,YAE,CMW
C6643,CMW,QLE
C6644,QLE,CMW
C6645,CMW,YAE
C6646,QLE,CMW
C6661,ICW,YXE
C6662,YXE,ICW
C6663,ICW,YXE
C6664,YXE,ICW
C6665,CNW,YXE
C6666,YXE,ICW
C6667,ICW,YXE
C6668,YXE,ICW
C6669,ICW,XNE
C6670,YXE,CNW
C6671,ICW,YXE
C6673,ICW,YXE
C6674,YXE,ICW
C6681,ICW,YXE
C6682,YXE,ICW
C6801,KNQ,IOQ
C6802,IOQ,KNQ
C6803,IFQ,IOQ
C6804,IOQ,IFQ
C6805,IFQ,IOQ
C6806,IOQ,IFQ
C6807,IFQ,IOQ
C6808,IOQ,IFQ
C6809,IFQ,IOQ
C6810,IOQ,IFQ
C6811,IFQ,IOQ
C6812,IOQ,IFQ
C6813,IFQ,IOQ
C6814,IOQ,IFQ
C6815,KNQ,IOQ
C6816,IOQ,KNQ
C6817,IFQ,IOQ
C6818,IOQ,IFQ
C6821,FOQ,ZVQ
C6822,ZVQ,FOQ
C6823,FOQ,ZVQ
C6824,ZVQ,FOQ
C6825,FOQ,ZVQ
C6826,ZVQ,FOQ
C6827,FOQ,ZVQ
C6828,ZVQ,FOQ
C6829,FOQ,ZVQ
C6830,ZVQ,FOQ
C6831,FOQ,ZVQ
C6832,ZVQ,FOQ
C6834,ZVQ,FOQ
C6838,IOQ,IFQ
C6839,IFQ,IOQ
C6871,GZQ,ZVQ
C6872,ZVQ,GZQ
C6873,GZQ,ZVQ
C6874,ZVQ,GZQ
C6875,GZQ,ZVQ
C6876,ZVQ,GZQ
C7001,GGQ,SZQ
C7002,SZQ,GGQ
C7003,GGQ,SZQ
C7004,SZQ,GGQ
C7005,GGQ,SZQ
C7006,SZQ,GGQ
C7007,GGQ,SZQ
C7008,SZQ,GGQ
C7009,GGQ,SZQ
C7010,SZQ,GGQ
C7011,GGQ,SZQ
C7013,GGQ,SZQ
C7014,SZQ,GGQ
C7015,GGQ,SZQ
C7016,SZQ,GGQ
C7017,GGQ,SZQ
C7018,SZQ,GGQ
C7019,GGQ,SZQ
C7020,SZQ,GGQ
C7021,GGQ,SZQ
C7022,SZQ,GGQ
C7023,GGQ,SZQ
C7024,SZQ,GGQ
C7025,GGQ,SZQ
C7026,SZQ,GGQ
C7027,GGQ,SZQ
C7028,SZQ,GGQ
C7029,GGQ,SZQ
C7030,SZQ,GGQ
C7031,GGQ,SZQ
C7032,SZQ,GGQ
C7033,GGQ,SZQ
C7034,SZQ,GGQ
C7035,GGQ,SZQ
C7036,SZQ,GGQ
C7045,GGQ,SZQ
C7046,SZQ,GGQ
C7047,GGQ,SZQ
C7048,SZQ,GGQ
C7049,GGQ,SZQ
C7050,SZQ,GGQ
C7051,GGQ,SZQ
C7052,SZQ,GGQ
C7053,GGQ,SZQ
C7054,SZQ,GGQ
C7055,GGQ,SZQ
C7056,SZQ,GGQ
C7057,GGQ,SZQ
C7058,SZQ,GGQ
C7059,GGQ,SZQ
C7060,SZQ,GGQ
C7061,GGQ,SZQ
C7062,SZQ,GGQ
C7063,GGQ,SZQ
C7064,SZQ,GGQ
C7065,GGQ,SZQ
C7066,SZQ,GGQ
C7067,GGQ,SZQ
C7068,SZQ,GGQ
C7069,GGQ,SZQ
C7070,SZQ,GGQ
C7071,GGQ,SZQ
C7072,SZQ,GGQ
C7073,GGQ,SZQ
C7074,SZQ,GGQ
C7075,GGQ,SZQ
C7076,SZQ,GGQ
C7077,GGQ,SZQ
C7078,SZQ,GGQ
C7079,GGQ,SZQ
C7080,SZQ,GGQ
C7081,GGQ,SZQ
C7082,SZQ,GGQ
C7083,GGQ,SZQ
C7084,SZQ,GGQ
C7085,GGQ,SZQ
C7086,SZQ,GGQ
C7091,GGQ,SZQ
C7092,SZQ,GGQ
C7093,GGQ,SZQ
C7094,SZQ,GGQ
C7095,GGQ,SZQ
C7096,SZQ,GGQ
C7097,GGQ,SZQ
C7098,SZQ,GGQ
C7099,GGQ,SZQ
C7100,SZQ,GGQ
C7101,GGQ,SZQ
C7102,SZQ,GGQ
C7103,GGQ,SZQ
C7104,SZQ,GGQ
C7105,GGQ,SZQ
C7106,SZQ,GGQ
C7107,GGQ,SZQ
C7108,SZQ,GGQ
C7109,GGQ,SZQ
C7110,SZQ,GGQ
C7111,GGQ,SZQ
C7112,SZQ,GGQ
C7113,GGQ,SZQ
C7114,SZQ,GGQ
C7115,GGQ,SZQ
C7116,SZQ,GGQ
C7117,GGQ,SZQ
C7118,SZQ,GGQ
C7125,GGQ,SZQ
C7126,SZQ,GGQ
C7127,GGQ,SZQ
C7128,SZQ,GGQ
C7129,GGQ,SZQ
C7130,SZQ,GGQ
C7131,GGQ,SZQ
C7132,SZQ,GGQ
C7133,GGQ,SZQ
C7134,SZQ,GGQ
C7135,GGQ,SZQ
C7136,SZQ,GGQ
C7137,GGQ,SZQ
C7138,SZQ,GGQ
C7139,GGQ,SZQ
C7140,SZQ,GGQ
C7141,GGQ,SZQ
C7142,SZQ,GGQ
C7143,GGQ,SZQ
C7144,SZQ,GGQ
C7145,GGQ,SZQ
C7146,SZQ,GGQ
C7147,GGQ,SZQ
C7148,SZQ,GGQ
C7149,GGQ,SZQ
C7150,SZQ,GGQ
C7151,GGQ,SZQ
C7152,SZQ,GGQ
C7153,GGQ,SZQ
C7154,SZQ,GGQ
C7155,GGQ,SZQ
C7156,SZQ,GGQ
C7157,GGQ,SZQ
C7160,SZQ,GGQ
C7161,GGQ,SZQ
C7162,SZQ,GGQ
C7163,GGQ,SZQ
C7164,SZQ,GGQ
C7165,GGQ,SZQ
C7166,SZQ,GGQ
C7167,GGQ,SZQ
C7168,SZQ,GGQ
C7170,SZQ,GGQ
C7171,GGQ,SZQ
C7172,SZQ,GGQ
C7173,GGQ,SZQ
C7174,SZQ,GGQ
C7175,GGQ,SZQ
C7176,SZQ,GGQ
C7177,GGQ,SZQ
C7178,SZQ,GGQ
C7179,GGQ,SZQ
C7180,SZQ,GGQ
C7181,GGQ,SZQ
C7182,SZQ,GGQ
C7183,GGQ,SZQ
C7184,SZQ,GGQ
C7185,GGQ,SZQ
C7186,SZQ,GGQ
C7187,GGQ,SZQ
C7188,SZQ,GGQ
C7201,IZQ,WRQ
C7202,WRQ,IZQ
C7203,IZQ,WRQ
C7204,WRQ,IZQ
C7205,IZQ,WRQ
C7206,WRQ,IZQ
C7207,IZQ,WRQ
C7208,WRQ,IZQ
C7210,WRQ,IZQ
C7211,IZQ,WRQ
C7212,WRQ,IZQ
C7213,IZQ,WRQ
C7214,WRQ,IZQ
C7215,IZQ,WRQ
C7216,WRQ,IZQ
C7217,IZQ,WRQ
C7218,WRQ,IZQ
C7219,IZQ,WRQ
C7220,WRQ,IZQ
C7221,IZQ,WRQ
C7222,WRQ,IZQ
C7223,IZQ,WRQ
C7224,WRQ,IZQ
C7225,IZQ,WRQ
C7226,WRQ,IZQ
C7227,IZQ,WRQ
C7228,WRQ,IZQ
C7230,EFQ,IZQ
C7236,EFQ,IZQ
C7281,OGQ,IOQ
C7282,IOQ,OGQ
C7283,OGQ,IOQ
C7284,IOQ,OGQ
C7285,OGQ,IOQ
C7286,IOQ,OGQ
C7287,OGQ,IOQ
C7288,IOQ,OGQ
C7289,OGQ,IOQ
C7290,IOQ,OGQ
C7291,IFQ,IOQ
C7292,IOQ,IFQ
C7301,HMQ,SEQ
C7302,SEQ,HMQ
C7303,VUQ,SEQ
C7304,SEQ,HMQ
C7305,HMQ,SEQ
C7306,SEQ,HMQ
C7307,VUQ,SEQ
C7308,SEQ,HMQ
C7310,SEQ,HMQ
C7311,HMQ,SEQ
C7312,SEQ,HMQ
C7313,HMQ,SEQ
C7314,SEQ,HMQ
C7315,HMQ,SEQ
C7317,HMQ,SEQ
C7318,SEQ,HMQ
C7319,HMQ,SEQ
C7320,SEQ,HMQ
C7322,SEQ,HMQ
C7323,HMQ,SEQ
C7324,SEQ,HMQ
C7325,HMQ,SEQ
C7326,SEQ,HMQ
C7327,HMQ,SEQ
C7329,HMQ,SEQ
C7330,SEQ,HMQ
C7331,HMQ,SEQ
C7332,SEQ,HMQ
C7334,SEQ,HMQ
C7335,HMQ,SEQ
C7336,SEQ,HMQ
C7337,HMQ,SEQ
C7338,SEQ,HMQ
C7339,HMQ,SEQ
C7341,HMQ,SEQ
C7343,HMQ,SEQ
C7344,SEQ,VUQ
C7346,SEQ,VUQ
C7347,HMQ,SEQ
C7350,SEQ,HMQ
C7351,HMQ,SEQ
C7352,SEQ,VUQ
C7402,SEQ,JUQ
C7404,SEQ,JUQ
C7406,SEQ,JUQ
C7408,SEQ,JUQ
C7410,SEQ,JUQ
C7412,SEQ,JUQ
C7414,SEQ,JUQ
C7416,SEQ,JUQ
C7418,HMQ,KEQ
C7420,HMQ,KEQ
C7422,HMQ,KEQ
C7424,HMQ,KEQ
C7426,HMQ,KEQ
C7428,HMQ,KEQ
C7432,SEQ,JUQ
C7442,HMQ,SEQ
C7444,HMQ,SEQ
C7451,SEQ,JUQ
C7452,SEQ,JUQ
C7453,SEQ,JUQ
C7454,SEQ,JUQ
C7455,SEQ,JUQ
C7456,SEQ,JUQ
C7457,SEQ,JUQ
C7458,SEQ,JUQ
C7459,SEQ,JUQ
C7460,SEQ,JUQ
C7461,SEQ,JUQ
C7462,SEQ,JUQ
C7463,SEQ,JUQ
C7464,SEQ,JUQ
C7465,SEQ,JUQ
C7466,SEQ,JUQ
C7467,HMQ,KEQ
C7468,HMQ,KEQ
C7469,HMQ,KEQ
C7470,HMQ,KEQ
C7471,HMQ,KEQ
C7472,HMQ,KEQ
C7473,HMQ,KEQ
C7474,HMQ,KEQ
C7475,HMQ,KEQ
C7476,HMQ,KEQ
C7477,HMQ,KEQ
C7478,HMQ,KEQ
C7481,SEQ,JUQ
C7482,SEQ,JUQ
C7483,SEQ,JUQ
C7484,SEQ,JUQ
C7492,SEQ,HMQ
C7494,SEQ,MHQ
C7501,WGQ,NKQ
C7502,NKQ,WGQ
C7505,WGQ,NKQ
C7509,WGQ,NKQ
C7510,NKQ,WGQ
C7514,NKQ,WGQ
C7517,WGQ,NKQ
C7518,NKQ,WGQ
C7521,WGQ,NKQ
C7525,WGQ,NKQ
C7526,NKQ,WGQ
C7530,NKQ,WGQ
C7533,WGQ,NKQ
C7534,NKQ,WGQ
C7537,WGQ,NKQ
C7541,WGQ,NKQ
C7542,NKQ,WGQ
C7546,NKQ,WGQ
C7549,WGQ,NKQ
C7550,NKQ,WGQ
C7553,WGQ,NKQ
C7557,WGQ,NKQ
C7570,NKQ,WGQ
C7573,WGQ,NKQ
C7574,NKQ,WGQ
C7577,WGQ,NKQ
C7578,NKQ,WGQ
C7581,WGQ,NKQ
C7582,NKQ,WGQ
C7585,WGQ,NKQ
C7586,NKQ,WGQ
C7587,WGQ,NKQ
C7601,IZQ,ZHQ
C7602,ZHQ,IZQ
C7603,IZQ,ZHQ
C7604,ZHQ,IZQ
C7605,IZQ,ZHQ
C7606,ZHQ,IZQ
C7607,IZQ,ZHQ
C7608,ZHQ,IZQ
C7609,IZQ,ZHQ
C7610,ZHQ,IZQ
C7611,IZQ,ZHQ
C7612,ZHQ,IZQ
C7617,IZQ,ZHQ
C7618,ZHQ,IZQ
C7619,IZQ,ZHQ
C7620,ZHQ,IZQ
C7621,IZQ,ZHQ
C7622,ZHQ,IZQ
C7623,IZQ,ZHQ
C7624,ZHQ,IZQ
C7625,IZQ,ZHQ
C7626,ZHQ,IZQ
C7627,IZQ,ZHQ
C7628,ZHQ,IZQ
C7629,IZQ,ZHQ
C7630,ZHQ,IZQ
C7631,IZQ,ZHQ
C7632,ZHQ,IZQ
C7633,IZQ,ZHQ
C7634,ZHQ,IZQ
C7635,IZQ,ZHQ
C7636,ZHQ,IZQ
C7637,IZQ,ZHQ
C7638,ZHQ,IZQ
C7639,IZQ,ZHQ
C7640,ZHQ,IZQ
C7641,IZQ,ZHQ
C7642,ZHQ,IZQ
C7643,IZQ,ZHQ
C7644,ZHQ,IZQ
C7645,IZQ,ZHQ
C7646,ZHQ,IZQ
C7649,IZQ,ZHQ
C7650,ZHQ,IZQ
C7651,IZQ,ZHQ
C7652,ZHQ,IZQ
C7653,IZQ,ZHQ
C7654,ZHQ,IZQ
C7655,IZQ,ZHQ
C7656,ZHQ,IZQ
C7659,IZQ,ZHQ
C7660,ZHQ,IZQ
C7661,IZQ,ZHQ
C7662,ZHQ,IZQ
C7663,IZQ,ZHQ
C7664,ZHQ,IZQ
C7665,IZQ,ZHQ
C7666,ZHQ,IZQ
C7667,IZQ,ZHQ
C7668,ZHQ,IZQ
C7669,IZQ,ZHQ
C7670,ZHQ,IZQ
C7671,IZQ,ZHQ
C7672,ZHQ,IZQ
C7673,IZQ,ZHQ
C7674,ZHQ,IZQ
C7675,IZQ,ZHQ
C7676,ZHQ,IZQ
C7683,IZQ,ZHQ
C7684,ZHQ,IZQ
C7685,IZQ,ZHQ
C7686,ZHQ,IZQ
C7687,IZQ,ZHQ
C7688,ZHQ,IZQ
C7689,IZQ,ZHQ
C7690,ZHQ,IZQ
C7691,IZQ,ZHQ
C7692,ZHQ,IZQ
C7693,IZQ,ZHQ
C7694,ZHQ,IZQ
C7695,IZQ,ZHQ
C7696,ZHQ,IZQ
C7697,IZQ,ZHQ
C7698,ZHQ,IZQ
C7703,IZQ,ZHQ
C7704,ZHQ,IZQ
C7705,IZQ,ZHQ
C7706,ZHQ,IZQ
C7707,IZQ,ZHQ
C7708,ZHQ,IZQ
C7709,IZQ,ZHQ
C7710,ZHQ,IZQ
C7711,IZQ,ZHQ
C7712,ZHQ,IZQ
C7713,IZQ,ZHQ
C7714,ZHQ,IZQ
C7731,IZQ,ZHQ
C7732,ZHQ,IZQ
C7733,IZQ,ZHQ
C7734,ZHQ,IZQ
C7735,IZQ,ZHQ
C7736,ZHQ,IZQ
C7737,IZQ,ZHQ
C7764,ZHQ,IZQ
C7765,IZQ,ZHQ
C7766,ZHQ,IZQ
C7767,IZQ,ZHQ
C7768,ZHQ,IZQ
C7769,IZQ,ZHQ
C7770,ZHQ,IZQ
C7771,IZQ,ZHQ
C7772,ZHQ,IZQ
C7773,IZQ,ZHQ
C7774,ZHQ,IZQ
C7775,IZQ,ZHQ
C7776,ZHQ,IZQ
C8102,WAR,KLR
C8104,KLR,WAR
C8110,WAR,KLR
C8112,KLR,WAR
C8118,WAR,KLR
C8120,KLR,WAR
C8181,HOY,NOY
C8301,KMM,MZM
C8302,MZM,KMM
C8303,MZM,KMM
C8304,KMM,MZM
C8306,MZM,KMM
C8307,MZM,KMM
C8308,KMM,MZM
C8309,KMM,MZM
C8310,MZM,KMM
C8311,MZM,KMM
C8312,KMM,MZM
C8314,MZM,KMM
C8315,MZM,KMM
C8316,KMM,MZM
C8318,MZM,KMM
C8319,MZM,KMM
C8320,KMM,MZM
C8331,KMM,HBM
C8332,HBM,KMM
C8333,HBM,KMM
C8334,KMM,HBM
C8336,HBM,KMM
C8337,HBM,KMM
C8338,KMM,HBM
C8340,HBM,KMM
C8341,HBM,KMM
C8342,KMM,HBM
C8360,KMM,XWM
C8361,XWM,KMM
C8362,KMM,XWM
C8363,XWM,KMM
C8365,XWM,KMM
C8370,KMM,QJM
C8371,QJM,KMM
C8372,KMM,QJM
C8373,QJM,KMM
C8374,KMM,QJM
C8375,QJM,KMM
C8376,KMM,QJM
C8377,QJM,KMM
C8378,KMM,QJM
C8380,KMM,XWM
C8381,XWM,KMM
C8501,LZJ,ZJJ
C8502,ZJJ,LZJ
C8503,LZJ,ZJJ
C8504,ZJJ,LZJ
C8505,LZJ,ZJJ
C8506,ZJJ,LZJ
C8507,LZJ,ZJJ
C8508,ZJJ,LZJ
C8509,LZJ,ZJJ
C8510,ZJJ,LZJ
C8511,LZJ,ZJJ
C8512,ZJJ,LZJ
C8513,LZJ,ZJJ
C8514,ZJJ,LZJ
C8515,LZJ,ZJJ
C8516,ZJJ,LZJ
C8517,LZJ,ZJJ
C8518,ZJJ,LZJ
C8519,LZJ,ZJJ
C8520,ZJJ,LZJ
C8521,LZJ,ZJJ
C8522,ZJJ,LZJ
C8523,LZJ,ZJJ
C8524,ZJJ,LZJ
C8525,LZJ,ZJJ
C8526,ZJJ,LZJ
C8527,LZJ,ZJJ
C8528,ZJJ,LZJ
C8529,LZJ,ZJJ
C8530,ZJJ,LZJ
C8531,LZJ,ZJJ
C8532,ZJJ,LZJ
C8533,LZJ,ZJJ
C8534,ZJJ,LZJ
C8535,LZJ,ZJJ
C8536,ZJJ,LZJ
C8537,LZJ,ZJJ
C8538,ZJJ,LZJ
C8571,LZJ,LAJ
C8572,LAJ,LZJ
C8578,LAJ,LZJ
C8601,LAJ,ZJJ
C8602,ZJJ,LAJ
C8603,LAJ,ZJJ
C8604,ZJJ,LAJ
C8605,LAJ,ZJJ
C8606,ZJJ,LAJ
C8661,LAJ,ZJJ
C8662,ZJJ,LAJ
C8663,LAJ,ZJJ
C8664,ZJJ,LAJ
C8665,LAJ,ZJJ
C8666,ZJJ,LAJ
C8695,LAJ,ZJJ
C8696,ZJJ,LAJ
C8711,LAJ,ZJJ
C8712,ZJJ,LAJ
C8721,WAR,KTR
C8722,KTR,WAR
C8723,WAR,WSR
C8724,KTR,WAR
C8725,WAR,KTR
C8726,WSR,WAR
C8727,WAR,KTR
C8728,KTR,WAR
C8729,WAR,KTR
C8730,KTR,WAR
C8741,WAR,YMR
C8742,YMR,WAR
C8743,WAR,YMR
C8744,HFR,WAR
C8745,WAR,YMR
C8746,YMR,WAR
C8747,WAR,HFR
C8748,YMR,WAR
C8749,WAR,YMR
C8750,YMR,WAR
C8761,WAR,KHR
C8762,KHR,WAR
C8763,WAR,KHR
C8764,KHR,WAR
C8765,WAR,KHR
C8766,KHR,WAR
C8767,WAR,KHR
C8768,KHR,WAR
C8769,WAR,KHR
C8770,KHR,WAR
C8781,WAR,BER
C8782,BER,WAR
C8783,WAR,BER
C8784,BER,WAR
C8785,WAR,BER
C8786,BER,WAR
C9215,WAR,YMR
C9216,YMR,WAR
C9247,HKN,EKN
C9249,HKN,EKN
C9321,EAY,BBY
C9322,BBY,EAY
C9329,EAY,BBY
C9330,BBY,EAY
C9526,FYS,YQS
C9528,YQS,FYS
C9543,FES,NOS
C9544,NOS,FES
C9593,SHS,FYS
C9594,FYS,SHS
D1,BJP,SOT
D10,SOT,BJP
D101,BJP,VAB
D102,VAB,BJP
D11,BJP,SOT
D111,HUL,QNB
D112,QNB,HUL
D113,QNB,HUL
D114,HUL,QNB
D116,VAB,YXL
D117,VAB,YXL
D118,YXL,VAB
D119,CRT,MDB
D12,SOT,BJP
D120,MDB,CCT
D121,CCT,JMB
D122,JMB,CRT
D124,VAB,JLL
D125,VAB,JLL
D126,JLL,VAB
D127,JLL,QNB
D128,QNB,JLL
D129,QNB,JLL
D13,BJP,SBT
D130,JLL,QNB
D131,JLL,JMB
D132,VAB,JLL
D133,VAB,JLL
D134,JLL,JMB
D135,JLL,MDB
D136,MDB,JLL
D137,MDB,JLL
D138,JLL,MDB
D14,SBT,BJP
D1601,SJP,JGK
D1603,SJP,JGK
D1604,JGK,SJP
D1606,JGK,SJP
D1611,SJP,QHK
D1612,QHK,SJP
D1615,SJP,WKK
D1616,WKK,SJP
D1621,SJP,RCK
D1622,RCK,SJP
D1623,SJP,WKK
D1624,WKK,SJP
D1625,SJP,YAK
D1626,YAK,SJP
D1631,TNV,QHK
D1632,QHK,TNV
D1634,TNV,QHK
D1635,ABV,QDK
D1636,QDK,ABV
D1637,QDK,ABV
D1638,ABV,QDK
D1643,ABV,JGK
D1644,JGK,ABV
D1645,JGK,ABV
D1646,ABV,JGK
D1691,QHK,AFH
D1692,AFH,QHK
D1693,QHK,AFH
D1694,AFH,QHK
D17,BJP,SOT
D1701,EAY,KQW
D1702,KQW,EAY
D1703,KQW,EAY
D1704,EAY,KQW
D1705,EAY,KQW
D1706,KQW,EAY
D1707,KQW,EAY
D1708,EAY,KQW
D1751,ICW,IZQ
D1752,IZQ,ICW
D1753,ICW,IZQ
D1754,IZQ,ICW
D1755,ICW,IZQ
D1756,IZQ,ICW
D1761,ICW,IZQ
D1762,IZQ,ICW
D1763,ICW,IZQ
D1764,IZQ,ICW
D1765,ICW,IZQ
D1766,IZQ,ICW
D1779,ICW,BHZ
D1780,BHZ,ICW
D1781,ICW,NFZ
D1782,NFZ,ICW
D1785,ICW,NFZ
D1786,NFZ,ICW
D1791,ICW,LZZ
D1793,CXW,BHZ
D1794,NFZ,CXW
D1796,LZZ,ICW
D18,SOT,BJP
D1801,ICW,IZQ
D1806,IZQ,ICW
D1809,ICW,IZQ
D1810,IZQ,ICW
D1812,ICW,IZQ
D1817,ICW,IZQ
D1818,IZQ,ICW
D1819,IZQ,ICW
D1820,ICW,IZQ
D1821,ICW,IZQ
D1822,IZQ,ICW
D1825,ICW,IZQ
D1826,IZQ,ICW
D1833,ICW,IZQ
D1834,IZQ,ICW
D1835,IZQ,ICW
D1837,ICW,GBZ
D1838,GBZ,ICW
D1841,ICW,ZHQ
D1842,ZHQ,ICW
D1849,GZQ,GYW
D1851,GYW,GZQ
D1852,GZQ,GYW
D1853,GZQ,MYW
D1855,MYW,GZQ
D1856,GZQ,MYW
D1857,GZQ,DYW
D1859,DYW,GZQ
D1860,GZQ,DYW
D1861,CXW,IZQ
D1862,IZQ,CXW
D1864,IZQ,CXW
D1865,CXW,IZQ
D1867,CXW,IZQ
D1868,IZQ,CXW
D1869,CXW,IZQ
D1870,IZQ,CXW
D1871,CXW,IZQ
D1872,IZQ,CXW
D1874,IZQ,CXW
D1875,CXW,IZQ
D1877,CXW,IZQ
D1878,IZQ,CXW
D1881,WZE,IZQ
D1882,IZQ,CXW
D1883,IZQ,CXW
D1884,WZE,IZQ
D19,BJP,CCT
D1901,TNV,ICW
D1904,ICW,TNV
D1905,TNV,ICW
D1906,ICW,TNV
D1911,EAY,ICW
D1912,IXW,EAY
D1913,EAY,ICW
D1914,ICW,EAY
D1915,EAY,ICW
D1917,EAY,ICW
D1918,ICW,EAY
D1919,EAY,ICW
D1920,ICW,EAY
D1921,EAY,ICW
D1922,ICW,EAY
D1923,EAY,ICW
D1924,ICW,EAY
D1925,EAY,ICW
D1926,ICW,EAY
D1927,EAY,ICW
D1928,ICW,EAY
D1929,EAY,ICW
D1930,ICW,EAY
D1931,EAY,ICW
D1932,ICW,EAY
D1933,EAY,ICW
D1934,ICW,EAY
D1935,EAY,ICW
D1936,ICW,EAY
D1937,EAY,ICW
D1938,ICW,EAY
D1939,EAY,ICW
D1940,ICW,EAY
D1941,EAY,ICW
D1942,ICW,EAY
D1943,EAY,ICW
D1944,ICW,EAY
D1946,ICW,EAY
D1947,EAY,IXW
D1948,ICW,EAY
D1949,EAY,ICW
D1950,ICW,EAY
D1951,EAY,ICW
D1952,ICW,EAY
D1953,CXW,TNV
D1954,TNV,CXW
D1955,TNV,CXW
D1956,CXW,TNV
D1957,KQW,TNV
D1958,TNV,KQW
D1959,TNV,KQW
D1960,KQW,TNV
D1961,CXW,TNV
D1962,TNV,CXW
D1963,TNV,CXW
D1964,CXW,TNV
D1965,CXW,EAY
D1968,CXW,EAY
D1969,CXW,EAY
D1971,EAY,CUW
D1972,CXW,EAY
D1977,CUW,EAY
D1978,EAY,CUW
D1979,EAY,CUW
D1980,CUW,EAY
D1982,EAY,CUW
D1983,EAY,CUW
D1985,CUW,EAY
D1986,EAY,CXW
D1987,EAY,CXW
D1988,CUW,EAY
D1989,CUW,EAY
D1990,EAY,CXW
D1991,EAY,CXW
D1992,CUW,EAY
D2,SOT,BJP
D20,CCT,BJP
D2002,LXV,BXP
D2003,BXP,ABV
D2004,ABV,BXP
D2005,BXP,LXV
D201,NFZ,IZQ
D202,IZQ,NFZ
D203,NFZ,IZQ
D204,IZQ,NFZ
D205,NFZ,IZQ
D206,IZQ,NFZ
D207,NFZ,IZQ
D208,IZQ,NFZ
D21,BJP,HUL
D2105,QEH,NCG
D2106,NCG,QEH
D211,KQW,IZQ
D212,IZQ,KQW
D213,KQW,IZQ
D214,IZQ,KQW
D2175,WHN,QDU
D2176,QDU,WHN
D2177,QDU,WHN
D2187,HKN,HZH
D2188,HZH,HAN
D2189,HZH,HAN
D2190,HKN,HZH
D2191,HAN,HGH
D2192,HGH,HKN
D2193,HGH,HKN
D2194,HAN,HGH
D2195,HKN,NGH
D2196,NGH,HAN
D2197,NGH,HAN
D2198,HKN,NGH
D22,HUL,BJP
D2205,ICW,AOH
D2206,AOH,ICW
D2207,AOH,ICW
D2208,ICW,AOH
D2211,CUW,AOH
D2212,EPH,CUW
D2213,EPH,CUW
D2214,CUW,AOH
D2215,CUW,AOH
D2216,AOH,CUW
D2217,AOH,CUW
D2218,CUW,AOH
D2221,ICW,HGH
D2222,HGH,ICW
D2223,HGH,ICW
D2224,ICW,HGH
D2225,CUW,FZS
D2226,FZS,CUW
D2227,FZS,CUW
D2228,CUW,FZS
D2231,CUW,XKS
D2232,XKS,CUW
D2233,XKS,CUW
D2234,CUW,XKS
D2235,ICW,NCG
D2236,NCG,ICW
D2237,NCG,ICW
D2238,ICW,NCG
D2241,ICW,FZS
D2242,FZS,ICW
D2243,FZS,ICW
D2244,ICW,FZS
D2245,CUW,HGH
D2246,HGH,CUW
D2247,HGH,CUW
D2248,CUW,HGH
D2251,HKN,CUW
D2252,CUW,HKN
D2253,ICW,YUH
D2254,YUH,ICW
D2255,YUH,ICW
D2256,ICW,YUH
D2259,HKN,ICW
D2260,ICW,HKN
D2261,ICW,HGH
D2262,HGH,ICW
D2263,HGH,ICW
D2264,ICW,HGH
D2265,HKN,CUW
D2266,CUW,HKN
D2268,NUH,CUW
D2269,NUH,CUW
D2270,CUW,NUH
